P1 P2 P3 Time
15 16 4 28225
15 16 5 28075
15 16 6 28075
15 16 7 28075
15 16 8 27925
15 16 9 27925
15 16 10 27925
15 16 11 27925
15 16 12 27925
15 16 13 27925
15 16 14 27925
15 16 15 27775
15 16 16 27775
15 16 17 27775
15 17 1 38975
15 17 2 28825
15 17 3 28375
15 17 4 28225
15 17 5 28075
15 17 6 28075
15 17 7 28075
15 17 8 27925
15 17 9 27925
15 17 10 27925
15 17 11 27925
15 17 12 27925
15 17 13 27925
15 17 14 27925
15 17 15 27775
15 17 16 27775
15 17 17 27775
15 18 1 38975
15 18 2 28825
15 18 3 28375
15 18 4 28225
15 18 5 28075
15 18 6 28075
15 18 7 28075
15 18 8 27925
15 18 9 27925
15 18 10 27925
15 18 11 27925
15 18 12 27925
15 18 13 27925
15 18 14 27925
15 18 15 27775
15 18 16 27775
15 18 17 27775
15 19 1 38975
15 19 2 28825
15 19 3 28375
15 19 4 28225
15 19 5 28075
15 19 6 28075
15 19 7 28075
15 19 8 27925
15 19 9 27925
15 19 10 27925
15 19 11 27925
15 19 12 27925
15 19 13 27925
15 19 14 27925
15 19 15 27775
15 19 16 27775
15 19 17 27775
15 20 1 38975
15 20 2 28825
15 20 3 28375
15 20 4 28225
15 20 5 28075
15 20 6 28075
15 20 7 28075
15 20 8 27925
15 20 9 27925
15 20 10 27925
15 20 11 27925
15 20 12 27925
15 20 13 27925
15 20 14 27925
15 20 15 27775
15 20 16 27775
15 20 17 27775
15 21 1 38975
15 21 2 28825
15 21 3 28375
15 21 4 28225
15 21 5 28075
15 21 6 28075
15 21 7 28075
15 21 8 27925
15 21 9 27925
15 21 10 27925
15 21 11 27925
15 21 12 27925
15 21 13 27925
15 21 14 27925
15 21 15 27775
15 21 16 27775
15 21 17 27775
15 22 1 38975
15 22 2 28825
15 22 3 28375
15 22 4 28225
15 22 5 28075
15 22 6 28075
15 22 7 28075
15 22 8 27925
15 22 9 27925
15 22 10 27925
15 22 11 27925
15 22 12 27925
15 22 13 27925
15 22 14 27925
15 22 15 27775
15 22 16 27775
15 22 17 27775
15 23 1 38975
15 23 2 28825
15 23 3 28375
15 23 4 28225
15 23 5 28075
15 23 6 28075
15 23 7 28075
15 23 8 27925
15 23 9 27925
15 23 10 27925
15 23 11 27925
15 23 12 27925
15 23 13 27925
15 23 14 27925
15 23 15 27775
15 23 16 27775
15 23 17 27775
15 24 1 38835
15 24 2 28685
15 24 3 28235
15 24 4 28085
15 24 5 27935
15 24 6 27935
15 24 7 27935
15 24 8 27785
15 24 9 27785
15 24 10 27785
15 24 11 27785
15 24 12 27785
15 24 13 27785
15 24 14 27785
15 24 15 27635
15 24 16 27635
15 24 17 27635
15 25 1 38835
15 25 2 28685
15 25 3 28235
15 25 4 28085
15 25 5 27935
15 25 6 27935
15 25 7 27935
15 25 8 27785
15 25 9 27785
15 25 10 27785
15 25 11 27785
15 25 12 27785
15 25 13 27785
15 25 14 27785
15 25 15 27635
15 25 16 27635
15 25 17 27635
16 1 1 58475
16 1 2 57425
16 1 3 56975
16 1 4 56825
16 1 5 56675
16 1 6 56675
16 1 7 56675
16 1 8 56525
16 1 9 56525
16 1 10 56525
16 1 11 56525
16 1 12 56525
16 1 13 56525
16 1 14 56525
16 1 15 56375
16 1 16 56375
16 1 17 56375
16 2 1 40695
16 2 2 32225
16 2 3 31775
16 2 4 31625
16 2 5 31475
16 2 6 31475
16 2 7 31475
16 2 8 31325
16 2 9 31325
16 2 10 31325
16 2 11 31325
16 2 12 31325
16 2 13 31325
16 2 14 31325
16 2 15 31175
16 2 16 31175
16 2 17 31175
16 3 1 39575
16 3 2 24805
16 3 3 23655
16 3 4 23505
16 3 5 23355
16 3 6 23355
16 3 7 23355
16 3 8 23205
16 3 9 23205
16 3 10 23205
16 3 11 23205
16 3 12 23205
16 3 13 23205
16 3 14 23205
16 3 15 23055
16 3 16 23055
16 3 17 23055
16 4 1 39155
16 4 2 24245
16 4 3 23375
16 4 4 23225
16 4 5 23075
16 4 6 23075
16 4 7 23075
16 4 8 22925
16 4 9 22925
16 4 10 22925
16 4 11 22925
16 4 12 22925
16 4 13 22925
16 4 14 22925
16 4 15 22775
16 4 16 22775
16 4 17 22775
16 5 1 39015
16 5 2 23965
16 5 3 23235
16 5 4 23085
16 5 5 22935
16 5 6 22935
16 5 7 22935
16 5 8 22785
16 5 9 22785
16 5 10 22785
16 5 11 22785
16 5 12 22785
16 5 13 22785
16 5 14 22785
16 5 15 22635
16 5 16 22635
16 5 17 22635
16 6 1 38875
16 6 2 23685
16 6 3 23095
16 6 4 22945
16 6 5 22795
16 6 6 22795
16 6 7 22795
16 6 8 22645
16 6 9 22645
16 6 10 22645
16 6 11 22645
16 6 12 22645
16 6 13 22645
16 6 14 22645
16 6 15 22495
16 6 16 22495
16 6 17 22495
16 7 1 38875
16 7 2 23685
16 7 3 23095
16 7 4 22945
16 7 5 22795
16 7 6 22795
16 7 7 22795
16 7 8 22645
16 7 9 22645
16 7 10 22645
16 7 11 22645
16 7 12 22645
16 7 13 22645
16 7 14 22645
16 7 15 22495
16 7 16 22495
16 7 17 22495
16 8 1 38735
16 8 2 23405
16 8 3 22955
16 8 4 22805
16 8 5 22655
16 8 6 22655
16 8 7 22655
16 8 8 22505
16 8 9 22505
16 8 10 22505
16 8 11 22505
16 8 12 22505
16 8 13 22505
16 8 14 22505
16 8 15 22355
16 8 16 22355
16 8 17 22355
16 9 1 38735
16 9 2 23405
16 9 3 22955
16 9 4 22805
16 9 5 22655
16 9 6 22655
16 9 7 22655
16 9 8 22505
16 9 9 22505
16 9 10 22505
16 9 11 22505
16 9 12 22505
16 9 13 22505
16 9 14 22505
16 9 15 22355
16 9 16 22355
16 9 17 22355
16 10 1 38735
16 10 2 23405
16 10 3 22955
16 10 4 22805
16 10 5 22655
16 10 6 22655
16 10 7 22655
16 10 8 22505
16 10 9 22505
16 10 10 22505
16 10 11 22505
16 10 12 22505
16 10 13 22505
16 10 14 22505
16 10 15 22355
16 10 16 22355
16 10 17 22355
16 11 1 38735
16 11 2 23405
16 11 3 22955
16 11 4 22805
16 11 5 22655
16 11 6 22655
16 11 7 22655
16 11 8 22505
16 11 9 22505
16 11 10 22505
16 11 11 22505
16 11 12 22505
16 11 13 22505
16 11 14 22505
16 11 15 22355
16 11 16 22355
16 11 17 22355
16 12 1 38595
16 12 2 23265
16 12 3 22815
16 12 4 22665
16 12 5 22515
16 12 6 22515
16 12 7 22515
16 12 8 22365
16 12 9 22365
16 12 10 22365
16 12 11 22365
16 12 12 22365
16 12 13 22365
16 12 14 22365
16 12 15 22215
16 12 16 22215
16 12 17 22215
16 13 1 38595
16 13 2 23265
16 13 3 22815
16 13 4 22665
16 13 5 22515
16 13 6 22515
16 13 7 22515
16 13 8 22365
16 13 9 22365
16 13 10 22365
16 13 11 22365
16 13 12 22365
16 13 13 22365
16 13 14 22365
16 13 15 22215
16 13 16 22215
16 13 17 22215
16 14 1 38595
16 14 2 23265
16 14 3 22815
16 14 4 22665
16 14 5 22515
16 14 6 22515
16 14 7 22515
16 14 8 22365
16 14 9 22365
16 14 10 22365
16 14 11 22365
16 14 12 22365
16 14 13 22365
16 14 14 22365
16 14 15 22215
16 14 16 22215
16 14 17 22215
16 15 1 38595
16 15 2 23265
16 15 3 22815
16 15 4 22665
16 15 5 22515
16 15 6 22515
16 15 7 22515
16 15 8 22365
16 15 9 22365
16 15 10 22365
16 15 11 22365
16 15 12 22365
16 15 13 22365
16 15 14 22365
16 15 15 22215
16 15 16 22215
16 15 17 22215
16 16 1 38595
16 16 2 23265
16 16 3 22815
16 16 4 22665
16 16 5 22515
16 16 6 22515
16 16 7 22515
16 16 8 22365
16 16 9 22365
16 16 10 22365
16 16 11 22365
16 16 12 22365
16 16 13 22365
16 16 14 22365
16 16 15 22215
16 16 16 22215
16 16 17 22215
16 17 1 38595
16 17 2 23265
16 17 3 22815
16 17 4 22665
16 17 5 22515
16 17 6 22515
16 17 7 22515
16 17 8 22365
16 17 9 22365
16 17 10 22365
16 17 11 22365
16 17 12 22365
16 17 13 22365
16 17 14 22365
16 17 15 22215
16 17 16 22215
16 17 17 22215
16 18 1 38595
16 18 2 23265
16 18 3 22815
16 18 4 22665
16 18 5 22515
16 18 6 22515
16 18 7 22515
16 18 8 22365
16 18 9 22365
16 18 10 22365
16 18 11 22365
16 18 12 22365
16 18 13 22365
16 18 14 22365
16 18 15 22215
16 18 16 22215
16 18 17 22215
16 19 1 38595
16 19 2 23265
16 19 3 22815
16 19 4 22665
16 19 5 22515
16 19 6 22515
16 19 7 22515
16 19 8 22365
16 19 9 22365
16 19 10 22365
16 19 11 22365
16 19 12 22365
16 19 13 22365
16 19 14 22365
16 19 15 22215
16 19 16 22215
16 19 17 22215
16 20 1 38595
16 20 2 23265
16 20 3 22815
16 20 4 22665
16 20 5 22515
16 20 6 22515
16 20 7 22515
16 20 8 22365
16 20 9 22365
16 20 10 22365
16 20 11 22365
16 20 12 22365
16 20 13 22365
16 20 14 22365
16 20 15 22215
16 20 16 22215
16 20 17 22215
16 21 1 38595
16 21 2 23265
16 21 3 22815
16 21 4 22665
16 21 5 22515
16 21 6 22515
16 21 7 22515
16 21 8 22365
16 21 9 22365
16 21 10 22365
16 21 11 22365
16 21 12 22365
16 21 13 22365
16 21 14 22365
16 21 15 22215
16 21 16 22215
16 21 17 22215
16 22 1 38595
16 22 2 23265
16 22 3 22815
16 22 4 22665
16 22 5 22515
16 22 6 22515
16 22 7 22515
16 22 8 22365
16 22 9 22365
16 22 10 22365
16 22 11 22365
16 22 12 22365
16 22 13 22365
16 22 14 22365
16 22 15 22215
16 22 16 22215
16 22 17 22215
16 23 1 38595
16 23 2 23265
16 23 3 22815
16 23 4 22665
16 23 5 22515
16 23 6 22515
16 23 7 22515
16 23 8 22365
16 23 9 22365
16 23 10 22365
16 23 11 22365
16 23 12 22365
16 23 13 22365
16 23 14 22365
16 23 15 22215
16 23 16 22215
16 23 17 22215
16 24 1 38455
16 24 2 23125
16 24 3 22675
16 24 4 22525
16 24 5 22375
16 24 6 22375
16 24 7 22375
16 24 8 22225
16 24 9 22225
16 24 10 22225
16 24 11 22225
16 24 12 22225
16 24 13 22225
16 24 14 22225
16 24 15 22075
16 24 16 22075
16 24 17 22075
16 25 1 38455
16 25 2 23125
16 25 3 22675
16 25 4 22525
16 25 5 22375
16 25 6 22375
16 25 7 22375
16 25 8 22225
16 25 9 22225
16 25 10 22225
16 25 11 22225
16 25 12 22225
16 25 13 22225
16 25 14 22225
16 25 15 22075
16 25 16 22075
16 25 17 22075
17 1 1 58475
17 1 2 57425
17 1 3 56975
17 1 4 56825
17 1 5 56675
17 1 6 56675
17 1 7 56675
17 1 8 56525
17 1 9 56525
17 1 10 56525
17 1 11 56525
17 1 12 56525
17 1 13 56525
17 1 14 56525
17 1 15 56375
17 1 16 56375
17 1 17 56375
17 2 1 40695
17 2 2 32225
17 2 3 31775
17 2 4 31625
17 2 5 31475
17 2 6 31475
17 2 7 31475
17 2 8 31325
17 2 9 31325
17 2 10 31325
17 2 11 31325
17 2 12 31325
17 2 13 31325
17 2 14 31325
17 2 15 31175
17 2 16 31175
17 2 17 31175
17 3 1 39575
17 3 2 24805
17 3 3 23655
17 3 4 23505
17 3 5 23355
17 3 6 23355
17 3 7 23355
17 3 8 23205
17 3 9 23205
17 3 10 23205
17 3 11 23205
17 3 12 23205
17 3 13 23205
17 3 14 23205
17 3 15 23055
17 3 16 23055
17 3 17 23055
17 4 1 39155
17 4 2 24245
17 4 3 23375
17 4 4 23225
17 4 5 23075
17 4 6 23075
17 4 7 23075
17 4 8 22925
17 4 9 22925
17 4 10 22925
17 4 11 22925
17 4 12 22925
17 4 13 22925
17 4 14 22925
17 4 15 22775
17 4 16 22775
17 4 17 22775
17 5 1 39015
17 5 2 23965
17 5 3 23235
17 5 4 23085
17 5 5 22935
17 5 6 22935
17 5 7 22935
17 5 8 22785
17 5 9 22785
17 5 10 22785
17 5 11 22785
17 5 12 22785
17 5 13 22785
17 5 14 22785
17 5 15 22635
17 5 16 22635
17 5 17 22635
17 6 1 38875
17 6 2 23685
17 6 3 23095
17 6 4 22945
17 6 5 22795
17 6 6 22795
17 6 7 22795
17 6 8 22645
17 6 9 22645
17 6 10 22645
17 6 11 22645
17 6 12 22645
17 6 13 22645
17 6 14 22645
17 6 15 22495
17 6 16 22495
17 6 17 22495
17 7 1 38875
17 7 2 23685
17 7 3 23095
17 7 4 22945
17 7 5 22795
17 7 6 22795
17 7 7 22795
17 7 8 22645
17 7 9 22645
17 7 10 22645
17 7 11 22645
17 7 12 22645
17 7 13 22645
17 7 14 22645
17 7 15 22495
17 7 16 22495
17 7 17 22495
17 8 1 38735
17 8 2 23405
17 8 3 22955
17 8 4 22805
17 8 5 22655
17 8 6 22655
17 8 7 22655
17 8 8 22505
17 8 9 22505
17 8 10 22505
17 8 11 22505
17 8 12 22505
17 8 13 22505
17 8 14 22505
17 8 15 22355
17 8 16 22355
17 8 17 22355
17 9 1 38735
17 9 2 23405
17 9 3 22955
17 9 4 22805
17 9 5 22655
17 9 6 22655
17 9 7 22655
17 9 8 22505
17 9 9 22505
17 9 10 22505
17 9 11 22505
17 9 12 22505
17 9 13 22505
17 9 14 22505
17 9 15 22355
17 9 16 22355
17 9 17 22355
17 10 1 38735
17 10 2 23405
17 10 3 22955
17 10 4 22805
17 10 5 22655
17 10 6 22655
17 10 7 22655
17 10 8 22505
17 10 9 22505
17 10 10 22505
17 10 11 22505
17 10 12 22505
17 10 13 22505
17 10 14 22505
17 10 15 22355
17 10 16 22355
17 10 17 22355
17 11 1 38735
17 11 2 23405
17 11 3 22955
17 11 4 22805
17 11 5 22655
17 11 6 22655
17 11 7 22655
17 11 8 22505
17 11 9 22505
17 11 10 22505
17 11 11 22505
17 11 12 22505
17 11 13 22505
17 11 14 22505
17 11 15 22355
17 11 16 22355
17 11 17 22355
17 12 1 38595
17 12 2 23265
17 12 3 22815
17 12 4 22665
17 12 5 22515
17 12 6 22515
17 12 7 22515
17 12 8 22365
17 12 9 22365
17 12 10 22365
17 12 11 22365
17 12 12 22365
17 12 13 22365
17 12 14 22365
17 12 15 22215
17 12 16 22215
17 12 17 22215
17 13 1 38595
17 13 2 23265
17 13 3 22815
17 13 4 22665
17 13 5 22515
17 13 6 22515
17 13 7 22515
17 13 8 22365
17 13 9 22365
17 13 10 22365
17 13 11 22365
17 13 12 22365
17 13 13 22365
17 13 14 22365
17 13 15 22215
17 13 16 22215
17 13 17 22215
17 14 1 38595
17 14 2 23265
17 14 3 22815
17 14 4 22665
17 14 5 22515
17 14 6 22515
17 14 7 22515
17 14 8 22365
17 14 9 22365
17 14 10 22365
17 14 11 22365
17 14 12 22365
17 14 13 22365
17 14 14 22365
17 14 15 22215
17 14 16 22215
17 14 17 22215
17 15 1 38595
17 15 2 23265
17 15 3 22815
17 15 4 22665
17 15 5 22515
17 15 6 22515
17 15 7 22515
17 15 8 22365
17 15 9 22365
17 15 10 22365
17 15 11 22365
17 15 12 22365
17 15 13 22365
17 15 14 22365
17 15 15 22215
17 15 16 22215
17 15 17 22215
17 16 1 38595
17 16 2 23265
17 16 3 22815
17 16 4 22665
17 16 5 22515
17 16 6 22515
17 16 7 22515
17 16 8 22365
17 16 9 22365
17 16 10 22365
17 16 11 22365
17 16 12 22365
17 16 13 22365
17 16 14 22365
17 16 15 22215
17 16 16 22215
17 16 17 22215
17 17 1 38595
17 17 2 23265
17 17 3 22815
17 17 4 22665
17 17 5 22515
17 17 6 22515
17 17 7 22515
17 17 8 22365
17 17 9 22365
17 17 10 22365
17 17 11 22365
17 17 12 22365
17 17 13 22365
17 17 14 22365
17 17 15 22215
17 17 16 22215
17 17 17 22215
17 18 1 38595
17 18 2 23265
17 18 3 22815
17 18 4 22665
17 18 5 22515
17 18 6 22515
17 18 7 22515
17 18 8 22365
17 18 9 22365
17 18 10 22365
17 18 11 22365
17 18 12 22365
17 18 13 22365
17 18 14 22365
17 18 15 22215
17 18 16 22215
17 18 17 22215
17 19 1 38595
17 19 2 23265
17 19 3 22815
17 19 4 22665
17 19 5 22515
17 19 6 22515
17 19 7 22515
17 19 8 22365
17 19 9 22365
17 19 10 22365
17 19 11 22365
17 19 12 22365
17 19 13 22365
17 19 14 22365
17 19 15 22215
17 19 16 22215
17 19 17 22215
17 20 1 38595
17 20 2 23265
17 20 3 22815
17 20 4 22665
17 20 5 22515
17 20 6 22515
17 20 7 22515
17 20 8 22365
17 20 9 22365
17 20 10 22365
17 20 11 22365
17 20 12 22365
17 20 13 22365
17 20 14 22365
17 20 15 22215
17 20 16 22215
17 20 17 22215
17 21 1 38595
17 21 2 23265
17 21 3 22815
17 21 4 22665
17 21 5 22515
17 21 6 22515
17 21 7 22515
17 21 8 22365
17 21 9 22365
17 21 10 22365
17 21 11 22365
17 21 12 22365
17 21 13 22365
17 21 14 22365
17 21 15 22215
17 21 16 22215
17 21 17 22215
17 22 1 38595
17 22 2 23265
17 22 3 22815
17 22 4 22665
17 22 5 22515
17 22 6 22515
17 22 7 22515
17 22 8 22365
17 22 9 22365
17 22 10 22365
17 22 11 22365
17 22 12 22365
17 22 13 22365
17 22 14 22365
17 22 15 22215
17 22 16 22215
17 22 17 22215
17 23 1 38595
17 23 2 23265
17 23 3 22815
17 23 4 22665
17 23 5 22515
17 23 6 22515
17 23 7 22515
17 23 8 22365
17 23 9 22365
17 23 10 22365
17 23 11 22365
17 23 12 22365
17 23 13 22365
17 23 14 22365
17 23 15 22215
17 23 16 22215
17 23 17 22215
17 24 1 38455
17 24 2 23125
17 24 3 22675
17 24 4 22525
17 24 5 22375
17 24 6 22375
17 24 7 22375
17 24 8 22225
17 24 9 22225
17 24 10 22225
17 24 11 22225
17 24 12 22225
17 24 13 22225
17 24 14 22225
17 24 15 22075
17 24 16 22075
17 24 17 22075
17 25 1 38455
17 25 2 23125
17 25 3 22675
17 25 4 22525
17 25 5 22375
17 25 6 22375
17 25 7 22375
17 25 8 22225
17 25 9 22225
17 25 10 22225
17 25 11 22225
17 25 12 22225
17 25 13 22225
17 25 14 22225
17 25 15 22075
17 25 16 22075
17 25 17 22075
18 1 1 58475
18 1 2 57425
18 1 3 56975
18 1 4 56825
18 1 5 56675
18 1 6 56675
18 1 7 56675
18 1 8 56525
18 1 9 56525
18 1 10 56525
18 1 11 56525
18 1 12 56525
18 1 13 56525
18 1 14 56525
18 1 15 56375
18 1 16 56375
18 1 17 56375
18 2 1 40695
18 2 2 32225
18 2 3 31775
18 2 4 31625
18 2 5 31475
18 2 6 31475
18 2 7 31475
18 2 8 31325
18 2 9 31325
18 2 10 31325
18 2 11 31325
18 2 12 31325
18 2 13 31325
18 2 14 31325
18 2 15 31175
18 2 16 31175
18 2 17 31175
18 3 1 39575
18 3 2 24805
18 3 3 23655
18 3 4 23505
18 3 5 23355
18 3 6 23355
18 3 7 23355
18 3 8 23205
18 3 9 23205
18 3 10 23205
18 3 11 23205
18 3 12 23205
18 3 13 23205
18 3 14 23205
18 3 15 23055
18 3 16 23055
18 3 17 23055
18 4 1 39155
18 4 2 24245
18 4 3 23375
18 4 4 23225
18 4 5 23075
18 4 6 23075
18 4 7 23075
18 4 8 22925
18 4 9 22925
18 4 10 22925
18 4 11 22925
18 4 12 22925
18 4 13 22925
18 4 14 22925
18 4 15 22775
18 4 16 22775
18 4 17 22775
18 5 1 39015
18 5 2 23965
18 5 3 23235
18 5 4 23085
18 5 5 22935
18 5 6 22935
18 5 7 22935
18 5 8 22785
18 5 9 22785
18 5 10 22785
18 5 11 22785
18 5 12 22785
18 5 13 22785
18 5 14 22785
18 5 15 22635
18 5 16 22635
18 5 17 22635
18 6 1 38875
18 6 2 23685
18 6 3 23095
18 6 4 22945
18 6 5 22795
18 6 6 22795
18 6 7 22795
18 6 8 22645
18 6 9 22645
18 6 10 22645
18 6 11 22645
18 6 12 22645
18 6 13 22645
18 6 14 22645
18 6 15 22495
18 6 16 22495
18 6 17 22495
18 7 1 38875
18 7 2 23685
18 7 3 23095
18 7 4 22945
18 7 5 22795
18 7 6 22795
18 7 7 22795
18 7 8 22645
18 7 9 22645
18 7 10 22645
18 7 11 22645
18 7 12 22645
18 7 13 22645
18 7 14 22645
18 7 15 22495
18 7 16 22495
18 7 17 22495
18 8 1 38735
18 8 2 23405
18 8 3 22955
18 8 4 22805
18 8 5 22655
18 8 6 22655
18 8 7 22655
18 8 8 22505
18 8 9 22505
18 8 10 22505
18 8 11 22505
18 8 12 22505
18 8 13 22505
18 8 14 22505
18 8 15 22355
18 8 16 22355
18 8 17 22355
18 9 1 38735
18 9 2 23405
18 9 3 22955
18 9 4 22805
18 9 5 22655
18 9 6 22655
18 9 7 22655
18 9 8 22505
18 9 9 22505
18 9 10 22505
18 9 11 22505
18 9 12 22505
18 9 13 22505
18 9 14 22505
18 9 15 22355
18 9 16 22355
18 9 17 22355
18 10 1 38735
18 10 2 23405
18 10 3 22955
18 10 4 22805
18 10 5 22655
18 10 6 22655
18 10 7 22655
18 10 8 22505
18 10 9 22505
18 10 10 22505
18 10 11 22505
18 10 12 22505
18 10 13 22505
18 10 14 22505
18 10 15 22355
18 10 16 22355
18 10 17 22355
18 11 1 38735
18 11 2 23405
18 11 3 22955
18 11 4 22805
18 11 5 22655
18 11 6 22655
18 11 7 22655
18 11 8 22505
18 11 9 22505
18 11 10 22505
18 11 11 22505
18 11 12 22505
18 11 13 22505
18 11 14 22505
18 11 15 22355
18 11 16 22355
18 11 17 22355
18 12 1 38595
18 12 2 23265
18 12 3 22815
18 12 4 22665
18 12 5 22515
18 12 6 22515
18 12 7 22515
18 12 8 22365
18 12 9 22365
18 12 10 22365
18 12 11 22365
18 12 12 22365
18 12 13 22365
18 12 14 22365
18 12 15 22215
18 12 16 22215
18 12 17 22215
18 13 1 38595
18 13 2 23265
18 13 3 22815
18 13 4 22665
18 13 5 22515
18 13 6 22515
18 13 7 22515
18 13 8 22365
18 13 9 22365
18 13 10 22365
18 13 11 22365
18 13 12 22365
18 13 13 22365
18 13 14 22365
18 13 15 22215
18 13 16 22215
18 13 17 22215
18 14 1 38595
18 14 2 23265
18 14 3 22815
18 14 4 22665
18 14 5 22515
18 14 6 22515
18 14 7 22515
18 14 8 22365
18 14 9 22365
18 14 10 22365
18 14 11 22365
18 14 12 22365
18 14 13 22365
18 14 14 22365
18 14 15 22215
18 14 16 22215
18 14 17 22215
18 15 1 38595
18 15 2 23265
18 15 3 22815
18 15 4 22665
18 15 5 22515
18 15 6 22515
18 15 7 22515
18 15 8 22365
18 15 9 22365
18 15 10 22365
18 15 11 22365
18 15 12 22365
18 15 13 22365
18 15 14 22365
18 15 15 22215
18 15 16 22215
18 15 17 22215
18 16 1 38595
18 16 2 23265
18 16 3 22815
18 16 4 22665
18 16 5 22515
18 16 6 22515
18 16 7 22515
18 16 8 22365
18 16 9 22365
18 16 10 22365
18 16 11 22365
18 16 12 22365
18 16 13 22365
18 16 14 22365
18 16 15 22215
18 16 16 22215
18 16 17 22215
18 17 1 38595
18 17 2 23265
18 17 3 22815
18 17 4 22665
18 17 5 22515
18 17 6 22515
18 17 7 22515
18 17 8 22365
18 17 9 22365
18 17 10 22365
18 17 11 22365
18 17 12 22365
18 17 13 22365
18 17 14 22365
18 17 15 22215
18 17 16 22215
18 17 17 22215
18 18 1 38595
18 18 2 23265
18 18 3 22815
18 18 4 22665
18 18 5 22515
18 18 6 22515
18 18 7 22515
18 18 8 22365
18 18 9 22365
18 18 10 22365
18 18 11 22365
18 18 12 22365
18 18 13 22365
18 18 14 22365
18 18 15 22215
18 18 16 22215
18 18 17 22215
18 19 1 38595
18 19 2 23265
18 19 3 22815
18 19 4 22665
18 19 5 22515
18 19 6 22515
18 19 7 22515
18 19 8 22365
18 19 9 22365
18 19 10 22365
18 19 11 22365
